,content
565,단순한 우주 좀비물인줄 알고 예전에는 보다가 말았는데
566,레알 수작인데 이건.... sf물로 액션과 심리까지 뽑았으면 진짜 많이 뽑았다 게다가 열린결말까지 꿀이지..
567,오랜만에 다시봐도  느낌 오는군~
568,평론가 평점은 머냐? 제대로 보긴했나?
569,모처럼 수작을 만났음.전문가평점과 괴리가 클수록 더 재밌다는건 뭐지..ㅡㅡ;  네티즌평점이 진실..익숙한듯하면서도 흐름도 연기도 결말도 뻔하지않고 자연스러우면서 흥미진진
570,볼게 없어서 함 봐 본다. ㅎ 기대 되서 10점
571,재밌다 근데 남주 말포이 닮음
572,이정도면 괜찮은것 같음 긴장하면서 많이 몰입해서 본것같음
573,킬링타임이라기엔 알찬구성
574,최고!!! 워킹데드의 데릴이 나오네요
575,괴물들은 다 죽은건가?
576,유럽영화로 주연들은 헐리웃배우들을 썻는데 그러다보니 제작비 때문에(3천만달러)로 영화의 한계를 보여준게 너무 아쉽다. 1~2억달러 짜리였다면 더욱 대단한 영화가 나올뻔했는데... 벤포스터도 연기 좋았고
577,뭔가 하고봤다가 잘만든거같아서 계속봄 근데 잘만듬여 ㅜㅜ
578,영화관에서 봤으면 훨씬 더 재밌었을텐데..
579,완전 스릴 쩔었음 진짜 좀비영화보듯 재밌어요 보는내내 긴장하고 떨리고 그랬음요 완전 재밌어요 강추!
580,저예산과 다소 진부한 반전과 설정. 하지만 내 취향에 딱이니 어쩌랴. 10년만 일찍 나왔어도 좀 더 나은 평을 받았으려나.
581,재밌음....그리고 여주인공 짱 마음에 듬...SF 내지 액션 영화에 너무 잘 어울리는 스타일
582,이해하고나서 보니 소름돋는다 ..ㄷㄷ
583,혼자 집에서 봤는데 긴장감 있고 재밌네요..
584,킬링타임용으론 최고네욤ㅋㅋ
585,7점 볼만한 영화네요ㅎㅎ
586,볼만함. 전체적으로 분위기있고. 몰입도는 있는데 배경에 대한 정보가 모자른  듯한 느낌이 있어서 뒷맛이 좀 텁텁함.
587,몰입도 스릴감... 최곤데?
588,킬링타임용. 긴장감이 있긴 한데 딱히 무섭진 않음. 재미는 있음. 말 그대로 킬림타임용.
589,최고의 작품
590,ㄹㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ
591,우주 좀비라는 색다른 소재 때문에 10점
592,큰 기대는 마시고 그럭저럭 킬링타임용..
593,좋쿠먼
594,밀폐된 공간을 주제로 한 영화 중 스토리는 최고다
595,재밌음    중간중간에 만화같은 오글거리는 캐릭터만 없었으면 .. 훨씬 좋았을듯
596,전형적인 SF에
597,어이없는게 험한 우주를 여행하는 우주선의 유리가 판때기 하나 맞았다고 깨지다니 ㅡㅡ 말이됨? 근데 이거 잼있음 ㅋ
598,저예산SF지만 정말 재밋어요
599,상당히 괜찮음 초중반 좀 지루하고 시나리오 대사 자체가 내용전달을 좀 어렵게 한 감이 없잖아 있을 번역이 ㅂㅅ 이었눈진  몰라도
600,솔직히 유치한 점은 있음. 하지만 영화가 주는 몰입감은 최고! 영화의 배경과 상상력이 정말 돋보여 결말 이후 이야기도 궁금해짐.  매니아층이 형성 될 것 같다
601,난해한 부분 몇가지가 읭스러웠지만 몰입도 있네요.
602,이정도면 재밋다 나름 반전도 잇고
603,방금 티비에서 또해줘서 두번째로봣다 sf좋아하시는분들은 한번봐야될영화 다소아쉬운부분도잇지만 설정.스토리.배경공간등 아주좋앗다
604,지금보는중 심장이 쫄깃해진다ㅠㅠㅠㅜ무쪄어으어아아
605,기대를 전혀 안하고 봤는데
606,괜찮은데??
607,저예산 영화중에서 가장 좋아하는것이 디스트릭트9
608,간만에 괜찮은 작품!!
609,한정된 공간에서 주어지는 긴장감이 좋다.
610,저예산 영화 치고는 스토리가  꽤 탄탄한 수작
611,공포.SF
612,대박....와..진짜 대박인 영화에요...극도의 스릴감에 고도의 심리전...보면서 내내 심장쪼였어요...거기다 최고의 엔딩...ㅠㅠ아대박 영화가 이럼되지 뭘 더 바래요?
613,어디하나 빠질 데 없는 '적절한' sf 수작. 맥 끊기지 않는 긴장감에 배우들의 탄탄한 연기력
614,저 멀리서 비웃는 에일리언..
615,기대치가 낮아서 인지 상당히 스릴있고 몰입도 높은 영화 ! 그냥 스윽 한번 보려했는데 쏘~옥 빠져 봤음...역시 기대없이 봐야 머든지 더 재미 있는듯
616,그냥 킬링타임용 괴물영화 ㅡㅡ;;
617,SF의 끝판이다. 이건
618,SF  탑에들어도 무색한영화 乃
619,추천함 재밋음
620,와우
621,나쁘지 않은 영화네요... 결말에서 약간 아일랜드 느낌도 나고.. 내용에서 이해하기 힘든 부분은 있으나 그냥 보면 될듯합니다.
622,SF스릴러 매니아로서 우연히 건진 최고의 영화 !!!!!!!
623,예술의 경지
624,와. 우연히 건진 걸작!
625,스릴있고 재밋네요 ㅎㅎ  에이리언이랑 레지던트를 합한게 맞네요 ㅋㅋ
626,방금다봤는데 재밌음 인제 씻구 자야할듯
627,지금보는중재미있을듯ㅇㅂㅇ
628,중간에 변종생물 나와서 김빠짐
629,2012년에 본 영화 중에 제일 재밌었어요
630,SF를 좋아해서 재밌게 봤네요. 몰입도 짱이고 반전도 괜찮네요. 긴장감을 잘 유지한 영화같아요. 기대안하고 봐서 더 좋았지않았나싶네요.
631,스토리 연기 뭐가 불만이라는거지 도대체 ㅡㅡ 영화 내내 불만은 농부와 괴물대장과의 어이없는 액션씬 말고는 끝까지 긴장감 잃지 않고 잘 끌고갔다 스토리도 정말 괜찮고...저예산에서 뽑을수있는 맥스까지 뽑아낸거같다 원래...
632,킬링타임용 영화 그래도 전반적인 스토리는 좋다. 보고나면 딱 깔끔한느낌
633,아우 전문가는뭔 ㅋㅋㅋ 꼴에전문가라고 말투에서 허세작렬이내. 영화볼만하구요 연기스토리모두 잘만들어졌어요
634,이거 수작입니다.  몰입도 최고!
635,단순한 액션
636,저예산에 이정도 퀄리티 영화 만들기 힘들꺼 같아. 대체로 스토리와 결말 좋았음. SF 영화 좋아하는 분들은 볼만 함니다. 근데 중간에 나오는 괴물(변동인간)의 정체는 뭔지 이해가 안감???
637,스릴이잇는영화
638,저예산영화라 그런지 연출이 약간 떨어진다.. 마지막에 감독나름대로 반전을 넣은것 같은데. 확 와닷거나 짜릿할정도의 반전은 아니다. 하지만. 소재가 흥미로웠다.
639,재밌다 스릴 넘침!
640,긴장감도 최고고 소재도기발하고 sf에 디양한장르가결합되서 흥미진진함과 동시에  반전또한기가막혔는데 전문가평점왜이럼ㅡㅡ허접한짬뽕흉내내기영화라고라??!!!!!!!!!
641,스토리는 탄탄한데 괴물의 탄생이 좀..
642,괴물이 탄생하게 된 말도 안 되는 원인만 빼면 스토리도 괜찮고 볼만하다
643,아.. 이제라도 봐서 다행이다.. 미래 배경부터 스토리 반전 결말 훌륭하고.. 눈을 뗄수 없는 긴장감은 보너스..
644,전문가 평점은 어떤 쓰레기들이 다는거지? 도대체 뭐가 부족해서 평점과 평론을 저렇게 써놓는지 이해가 안되네. 긴장감
645,스토리는 정말 최고. 연출이 조금 아쉽다
646,좀 모자란 부분도 있지만 그런대로 무난하고 볼만한 편이었다. 영화속 분위기가 꽤 디테일한 점이 좋았다. 한 7.5점 정도는 되지 않을까
647,재밋다 약간의 반전
648,이것은 혹성탈출의 반전을 연상케한다....줄거리가 잘 와닿지는 않는다.
649,2퍼센트 아쉽다
650,재밌음
651,재밌다 괴물나온다 여자가예쁘다 가슴이크다
652,한정된 공간
653,SF 안좋아하는데 몇년전부터 볼까말까 하다가 최근에 볼꺼없어서 본영화.하지만 재미있었다.마지막장면이 특히 인상깊었다.
654,재밌습니다. 괴물 나올 때 빨리감기 하는건 퀄리티 감추려고 하는건지 의도적인건지 모르겠는데 자세히 볼라 하는데 넘어가서 짱나더군요. 7점 중반대.
655,근데 무슨 농부랑 유전학자가 저리 잘싸워. 완전 전사네. 그래도 내용은 잼난다. 농부 욜라뿅따이는 제대로된 대사 한마디 없이 가는구만. 쉽이 유일한 영어대사 ㅋㅋㅋ
656,한정된 공간에서 펼쳐지는 SF 스릴러
657,굳~~
658,무난하다. 이벤트 호라이즌식 SF공포를 좀더 자연스럽고 개연성있게 풀어냈다
659,재밌네요~ 팬도럼 증후군에 인한 자아 분열... 정말 잘 표현했네요~(*^^)/
660,정말 재밌다...
661,영상의 분위기와 액션은 전체적으로 무난했지만 수면에서 먼저 깨어난 자들이 독자적인 진화를거쳐 새로운 종족이 되었다는 설정은 무척 좋았다.
662,전나재밋다 ㅡㅡ 이런영화또업나??
663,sf 반전 스릴러 이정도면 훌륭하지
664,시간가는줄 모르고봤네요...ㅎㅎ 엔딩찝찝할줄알았는데 아니네
665,SF 좋아하는 사람은 꼭 보시길. 재밌습니다
666,집중에 집중을.. 스토리 이핼 못하면 그저그런 영화로 추락..
667,중간까진 음 ?? 별감흥없이 보다가  어떤 SF 영화보다 전체적인 설정이랑 내용이 정말 맘에드네요 액션보단 내용이 최고 !!!  꼭 보세요 ~
668,배우 개개인의 연기와 함께 스럴러중 최고수준이네요. 꼭 보세요 모두들 ~
669,좋은 영화였음
670,생각하게 만드는 영화! 마지막 반전에선 와! 하고 감탄이 나오는 영화!
671,SF 스릴러 중에는 거의 최고 수준. 어찌보면 에일리언보다 나은 듯
672,긴장감 최고.프로메테우스 보고 그런류 찾는 사람들이라면 추천.
673,그냥평점보고 볼만하겟구나하고봣는데 개재밋네...쩐다 ㅋㅋㅋㅋ
674,반전의 아이디어 외엔 무대만 옮긴 좀비물.
675,와 영화잘만들엇네요 ...긴장감하나는쩌는듯. . 진짜 개긴장빨면서봄..
676,오 괜챦은 영화 스토리탄탄 전혀 어색하지 안은 전개 지루하지 안고 이정도면 잘만든영화
677,너무 재밌어요 이런 영화를 왜 이제야 봤는지 ^^ 추천합니다.
678,괜츈함
679,참신한 내용이지만 계속해서 생각나게하는 논리의 오류들.
680,fun
681,결말이 찝찝하지않아서 좋다..그럭저럭 갠춘~~!!
682,재미있는데 ㅋㅋ
683,잼있습니다. 스릴감 죽입니다. ㅎ
684,그럭저럭...
685,프로메테우스보다 나음ㅠㅠ
686,근래 본 영화중에 제일 낫구만~
687,기대없이 봤는데 재미있었어요
688,스릴있고
689,적당히 스릴있다.
690,치밀한구성과탄탄한연기로 긴장감과몰입감이 압권이다.요게 프로메테우스보다 낫다!
691,몰입감긴장감이 최고다!
692,최근 본 공상과학 영화중 단연 으뜸이다. 긴장감
693,어두컴컴한 우주선 안에서 쫓고 쫓기는건 별로였지만
694,다른 것보다 특히 결말이 마음에 든다
695,재미있었습니다 ~
696,몰입도가 조금 아쉽지만 마지막 통쾌함이 압권!ㅋㅋ
697,어찌보면 또다른 인간의 무서움을 보여줄수도 있겠다
698,이것이 미래일 수도 있겠다! 물론 실재 미래는 타니스에서 질식사겠지만..
699,미래의 한 모습일 수도 있는... 놀랐습니다...
700,몰입했을때 정말 최고의 영화  깜깜한 배경이 긴장감 고조시켰는데 호불호 갈릴듯
701,스릴대박~!! 스토리
702,진짜 재밌네요ㅋㅋ
703,소재도 신선하고 스릴도 있었는데
704,완전 재밌게 봤음 ㅋㅋㅋㅋㅋ
705,기대이상이의 수작!! 스릴도 스릴이지만 배우들의 심리연기도 좋았다
706,이벤트호라이즌이 떠올랐다
707,보는 내내 긴장이!! 어우~ 굿~~
708,참신의 스토리
709,대작입니다........왜이제야보는건지..ㅋㅋ참
710,와 이런 대작을 이제야 보다니.. ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ
711,완전 재밌게 봤네요
712,쩐다
713,진짜 재밌게봤다. 어떻게 이런 상상을 했을까...
714,재밌었는데 첨보는영화라 그런가..
715,볼만하네
716,긴장감최고
717,미국은 대단한나라야...
718,보는 내내 긴장감있는 영화는 처음이다.
719,최고다
720,저예산이 안믿겨진다... 진짜.. 스토리 대작....
721,왠지 내가 겪을지도 모를 현실적인 일로 느껴져 전율이 느껴졌다. 의외의 대작.
722,100년쯤후에~~미래~쩝(지구와 태양 소멸 장면에서는 공포~!!)
723,정말 재미있습니다 추천
724,이야
725,괴물이 개성이없음 다른건괜찬앗어
726,단 한순간도 땔수없는 영화.
727,수작중의 수작
728,컴컴하고 분위기도 아리송한게 별로 감흥이 없다..
729,다 좋았는데 결말이 좀.. 노아의방주ㅋ
730,자꾸 자꾸 생각나게 하는 영화....여운이 넘 길게 남는다.
731,색다른 소재
732,잼더라 좋다
733,와... 대박영화!! 영화 내내 긴장감 최고!!
734,반전을 노린거라면 아슬아슬하게 성공
735,SF 스릴러가 이만하면 충분한 수작.
736,이정도만 되도 훌륭함
737,몰입감 좋고~ 괜찮은 sf영화
738,쓰레기 영화의 전형이지만 그럴듯 했다
739,최근 몇년간 나온 SF호러물중에 단연 최고!~ 이해를 못하면 영화가 재미가 없지..ㅎㅎ
740,재미는 그닥...볼만은함
741,배우들 연기와 메시지는 좋은데
742,SF영화의 본질인 철학을 말한다. 다만
743,최근 몇년 간SF 영화중에서 단연 최고의 시나리오! 배우들 연기도 좋고!
744,볼지 말지 고민하고 있다면 고민하지 말고 ㄱㄱ
745,최고의 몰입감을 선사한다 강추다
746,어째서 IMDB의 평점이 6.8인지 이해가 가지 않는 작품
747,10점이아까운영화 아 더주고싶다. 최고의 긴장감과 스릴만점영화 짱!!!!!!!!ㅋㅋㅋ
748,저예산? 완전 대박 블록버스터~! 단지 너무 잔인하다는 게 단점. 이게 바로 영화지.
749,1점 준 넘들
750,1점준 OO들은 대체 뭐냐? 허세에 가득찬 대가리 똥만찬 것들 ㅉㅉㅉ
751,오 OO 쩔구만 ㅋㅋ
752,우연히 티비서 봤는데 비슷한 영화 한달간 찾아볼정도로 재미 있었다
753,이제와서 쓰지만 진짜 볼만하고 재미있음. 스릴넘침 ㅋㅋ
754,진짜 재밌네요 굿
755,흥행의 실패는 납득이 되지만
756,이런영화또없나..
757,진짜 이런 숨은명작을 만나다니..대박 새벽 4시반에 로그인하게만드네 평점넘낮다.
758,여러가지 비슷한 면이 있긴한데 ㅋㅋ 재밌었다 . 괴물의 반전이며 ㅋㅋ
759,정말 긴장감있게 잘봤어여~>_<
760,뒷부분으로갈수록재밌고 영화 내내 어두운 장면이라는것만 단점ㅋㅋ
761,디센트보고 연달아 달렸는데 이렇게 비슷할수가 ㅋㅋㅋ
762,캠지갠뎃은 멋있다
763,매우 어설픈 괴물형상.움직임이 좀 아쉽긴하지만 반전 스토리만큼은 정말 대박
764,데드스페이스 냄새가 나지만 SF영화 중 수작이다
765,대박.!!! 벤 포스터 멋지구!!ㅋㅋㅋ  반전이 정말 멋져요 모두가 보면 좋겠습니다.
766,진짜 흥미진진하고 너무나도 재밌게 봤어요 !!
767,뭔가해서 봤는대 재밋엇지만역시 sf스릴러라는 장르는 쩝
768,기대없이봤지만 나름 재밌었던 영화
769,맛있는 요소들을 잘 합쳐놓았네요.
770,굿!!
771,말이 필요 없는 SF영화. 다시 봐도 재밌다.
772,액션
773,내용 전개가 흥미진진! 밤에 보아서 무서운 장면은 스킵~ 다시 보고 싶은 영화
774,현실성이 떨어지나 마지막 장면이 인상적이다.
775,스토리가 마음에 든다. 한마디로 재밌다.
776,저예산 치고는 깔끔한 화면구성!
777,최근의 SF영화 중에서는 그럭저럭 수작의 반열에 들 수 있을 듯 하다
778,초반은 지루한감이 있지만 후반부는 흥미진진. 영화 마지막에 착착 맞춰지는 퍼즐들
779,이런 영화 정말좋아ㅋㅋㅋ난 처음부터 끝까지 마음에 들었음//
780,처음에 압도적인 몰입감 하지만 갈수록 급격히 떨어지는 재미.
781,스토리가 너무마음에 든다 ㅋㅋㅋ
782,폐쇄공포가 무엇인지 잘 보여주는 긴장감
783,킬링타임용 볼만한 영화.
784,내가 ㅄ인건가?ㅋㅋ 난 전혀 상상도 못하는 이야기를 전문가는 멋도안되는상상이라고
785,생각보다 어려웠음. 그런데 평점 왜 이렇게 낮지? 8.5 이상은 될 법 한데.
786,지도자의 능력이 절실히 필요했던 영화 어쨌듯 헤피엔딩?ㅋㅋ
787,구성이 조금만 더 잘됐으면 정말 대작이 나왔을텐데
788,어떤 결말일지 몰입해서 봤네요.
789,저예산이라 어둡긴 했지만 오히려 그게 득을 본 장면들이 더 많은듯. 반전 굿.
790,기대이상의 재미와 스릴감. 어두침침한 분위기가 엔딩을 더욱 부각시켜 주는 듯 하다.
791,아.. 좀 어렵다..ㅠㅠ
792,
793,내 머리가 안좋은건가.. 
794,
795,그래도 재밌다
796,반전의 반전의 반전 이다 이건 진짜 ㅋㅋ우와 이런결말 상상도못함 우와존나잼서 ㅋㅋ
797,무소와
798,재미있게 봤습니다. 설정과 발상자체가 괜찮았던것 같네요.
799,볼만한것 같습니다 ^^ 이야기전개가 깔끔한거 같지는 않지만 괜찮은듯.
800,다시봐도 재밌는 영화인듯
801,공포
802,기대 안했는데 정말 잼있네요.ㅋㅋ
803,초대형 SF 블럭버스터 작.
804,재밌게봤습니다. 간만에 몰입해서 본 영화네요!
805,6~7점대가 적당... 걍 볼만함 ㅎ
806,지금까지와는 다른 SF영화 ㅋㅋㅋㅋ 레알 재밌음
807,재미는 있는데 모 대단한 반전 그런거는 덜 하구요~~^^
808,내용은 별로지만 긴장감은 있다
809,기대없이 봤는데 재밌네요. 몰입도도 좋고..
810,오랜만에 영화에빨리듯이 정말집중력있게봤네요;; 설정도엄청대단합니다..
811,끝까지 긴장감을 놓을 수 없는 영화네요. 출연진의 연기도 적절합니다. 강추...
812,아무생각 없이 봤는데 새벽 4시까지 그냥 보게되었다^^ 괜찮음
813,어젯밤 케이블티비에서 큰기대없이보다 늦게잠들게한영화ㅎ
814,해리슨포드랑 네니스 퀘이드랑 닮지않음??난 왜 헷갈리는지 ㅠㅠ
815,좋은 영화다. 하지만 2008년에 나왔으면 더 좋았을 영화
816,생각보다 긴장감도 덜하고... 그냥 볼만은 한듯
817,졸릴때 봐서 그런지 약간 지루하던데 ..
818,외계인의 정체는??
819,면도기 좋던데 ㅎㅎ
820,굳!!!
821,보는내내 재밌고 스릴있었다. 이런영화가 다있었다니
822,의외의 반전. 약간의 떨리는 심리전
823,케이블로 우연히 본 영화지만 좀 짱인듯....반전도 그렇고....
824,영화의흡입력이대단....하지만 이영화는 괴수영화라고하기에는 조금 무리가있는듯
825,놀라운 SF스릴러
826,OCN에서 밨는데
827,배우들 연기도 괜찮았고 전체적인 구성도 좋았다
828,내가 좋아하는 영화 이런장르 좋아좋아 이런영화 또없나 추천해주세요
829,오오 이거 진짜 잼있네
830,헐 대박 잼있었다........
831,-_.. TV에서 해주길래 중반부터 보기 시작했는데 급빠져든.. 긴장감이 압권!
832,단순하게 아무생각 없이 괴물영화라고 생각햇는데 그게 아니었다는것~~
833,TV에서 해주길래 그냥 시간때우기용으로 본 영환데 언제부턴가 빠져서 보고있었다는..
834,수퍼액션에서 보긴했는데... 좀 아쉬운데
835,이 영화를 왜 이제서야 봤을까싶다..너무 잼있게 봤어요!!
836,이정도면 수작이넹..
837,재밌네. 이정도면 sf중 재미면에서 역대 상위권이라고 할수있다.
838,기대안하고 봤는데 재밌다아~!!!! 몰입도 최고
839,뭐 엄청나게 파격적인 반전은 아니지만 각 캐릭터의 비밀이 들어나는 시점에서 볼만함
840,왜케 식민지가 생각나냐
841,너무 오래묵었다. 그리고 전등은 누가 끈거냐?
842,SF영화중에정말재미잇음
843,오랜만에 정말 재밌는 영화봤네요 SF에서 어떤결과를 기대하셨나요?
844,30분을버텨라.
845,어둡고 답답한 화면 때문에 보기 불편했지만 2번 볼만한 가치가 있다.
846,8점대 후반에서 9점대는 되야지 ㅎ
847,최근 본 영화 중에 젤 잼있다
848,나름 재밌고 내용도 좋았는데.. 뭔가 싱거운 느낌이 든다..
849,"예전에 친구놈이랑 봤는데 무서워서 ""썅"" 이라고 욕나왔었음..나름 난 잼있었음."
850,평점보고 살짝 기대했는데...생각보다는 별로...
851,함장아님. 근래 SF중 최고. 수작이다!
852,SF 공상영화 별관심없는 사람도 이건 꼭 봐야한다..대박임
853,↓ 레알 쓰레기다 진짜 뭔 생각으로 저딴 짓을 하지
854,함장이 범인
855,완전 재밌어요!!
856,초반 미칠듯한 긴장감을 유지했으면  좋았지만 급액션으로...여자가 이뻐서 봐준다.
857,재밌게보았어요.
858,재밌다......................................진짜 이런거 오랜만에 본다!!추천함`_`
859,긴장감때문에 충분히 몰입할수있엇음 팬도럼이라......
860,이정도면 간만에 본 수작이라 할수 있겠다..시간 아깝지 않다..끝가지본 SF작품.
861,끝에는 뭔가 있을거야 그렇지. ㅋ
862,특별한 효과없이 예상할 수 없는 공포를 선사한다.
863,킬링타임용으로 볼만함
864,저도 어제 새벽에 봤는데 재밌었어요!! 특히 마지막 '통통 씬' 넘 귀엽.ㅋ
865,새벽1시에 티비에 나오길래 봤는데 새벽3시까지 눈을 못떼겟더군요 재밋습니다 ^^
866,잼있게봤습니다. ^^ 스토리도 좋고. 공포도 적절하고.
867,공포적인 측면도 그렇고 스릴러적인 요소도 조금씩 미흡함이 느껴지는군요
868,난 정말 재미있게 봤다. 기억에도 오래 남는 마지막 장면
869,아 정말 재밌었습니다. 전날 밤을 새웠음에도 졸지도 않고 새벽 5시까지 봤네요;;
870,3명만 근무했다는 설정 빼곤 최고!밑에분 바다속에서도 숨못셔서 죽을뻔했음.잘보세요
871,천재적인 스토리.. 맙소사.. 이걸 안보고 있었다니..
872,어떻게 상상햇대
873,외계 생명체의 존재와 관련해서 종교인들은 어떤 태도를 가질까
874,우주속에서 수면캡슐을 방출하면 죽는데 바닷속에서 방출하면 산다. 즐거운 반전이다.
875,에일리언같은 분위기 지금에 살리기 힘든데 이렇게 재밌게 살리다니
876,내용도 신선하고 긴장감도 무지 넘치고... 흐미
877,탄탄한 스토리
878,턱도없이 1~4점 준 놈들은 딴 회사 알바나 OOO 둘 중에 하나다 재미있습니다 강추!
879,긴장감도 좋고 내용도 좋고 ㅎ 근데 뭔가 아쉬움?
880,<디센트>의 공상과학 우주버전 같은 느낌
881,괜찮네요. 마케팅만 제대로 했다면 대박이었을텐데 배급사에서 홍보를 잘 못했나...?
882,재밌는데 긴장을 처음부터 끝까지 쭉 이어가준다
883,재미없다는분 이해력이 딸린듯 ....안스럽네
884,지겨운 정도는 아닌데..전혀 여운이 안 남는 영화네..
885,끝까지 잼있었음...빠른 전개
886,이 정도면 괜춘한데 왜 여잔 갈수록 싸움 못하냐?
887,이벤트호라이즌
888,생각보다 평이 높네요...난 보다가 지루해서 껐다가 몇달만에 다시 봄 ㅠㅠ
889,에이리언 + 이벤트 호라이즌 = 팬도럼? 인건가....
890,천재다
891,아 재밌게 잘봤다 여배우 안체트라우 앞으로도 자주 봤으면 좋겠다는..
892,좀비? 요새는 식인하면 다 좀비인가 보지? 식인+전사겠지 OO아
893,정말 팬도럼 SF스릴러 마스터피스 중 하나라 해도 과언이 아닐듯 싶습니다. 제기준에
894,후속편이 기다려지는 영화
895,난 재밌게 봤다.
896,오 영화 괜찮은데 재밋엇음
897,B급영화냄새를 풍기지만 생각보다 나쁘진않군..
898,듣보잡 영화치곤 너무 괜찮앗던 영화
899,최고의 긴장감
900,탄탄한 시나리오와 탁월한 연기력...우울하지만 그래도 희망을 얘기하는 영화
901,재밌었는데 뭔가 좀 심하게 아쉽
902,높은 몰입도와 너무어두운 긴장감 하지만.....스케일이 너무 작음
903,저예산으로 이정도의 스케일을 뽑을 수 있는 헐리우드가 놀랍다.
904,나만 잼있게 봤나? 평점이 8점이네;;
905,우왕 필요이상으로 잼있네요~ 2탄도 나왔으면 좋겠다
906,우와 디게재밌네 +_+ 중간중간도 괜찮고 특히 결말맘에들었음ㅎㅎ
907,이런 긴장감 에어리언 이후로 첨이군 ㅋ
908,으컁컁컁컁 시바 보다가 존나 놀랬잖아 ㅋㅋ 이런건줄몰랐잖아 ㅋㅋ
909,SF와 공포에서 우왕자왕하긴 했지만 뻔하지 않은 독특한 스토리가 마음에 든다.
910,"폴 앤더슨 믿고 ""이벤트 호라이즌"" 정도의 재미를 기대햇는데..칙칙한 영상도 실망"
911,나쁘진 않다.
912,막판 반전은 인상적이었다
913,공포로 분류된것이 공포감은 안들지만 정말 대박작품인듯..
914,의외의 재미가 대단하더군요!! 또보고싶네요^^
915,엉성한 부분이 꽤 있지만 나름의 설정과 독특한 소재가 맘에 들었다.
916,괴물들 왜이리 무섭니~특히 그꼬마괴물
917,볼만함
918,의도가 있는 영화라고 생각됨....
919,지ㅐ미써~~~~~~~~~~~~~~~~~~~
920,뒤로 갈수록 몰입도 상승한다... 적절한 긴장감과 반전도 좋다...
921,자꾸 끊어지는 듯한 구성이 아쉽긴 하다만 현실감이 크게 느껴지는 촬영기법이 좋았다
922,완성도가 좀 떨어지는 걸 느꼈다. 좀 엉성한 설정도 있었지만 볼만하다.
923,잼있어요...
924,괜찮은 스토리의 우주SF 영화
925,잼있게봤슴
926,나름 재미있게 보았음.....
927,완성도면에서 살짝 아쉽지만 재미있었습니다.
928,이게무슨좀비물인줄아나 이래서 청소년돌머리는관람불가아니야 멍청이들아
929,최고는 아니지만 잘만들었다고 칭찬해줄만한 영화. 신선한 결말
930,볼거없는 액션이 다소 아쉬웠지만
931,다시 별점 주고 싶다. 요 근래 본 것 중 최고였다. 내용은 아바타보다 더 환상적이다.
932,재미있었습니다 .Good
933,오 굿이다....
934,완벽하진 않지만 시나리오자체는 무자게 좋아 굉장히 흥미로웟음~^^
935,나름 기대하고 봤는데 재미있네요 ㅋㅋ 하지만 중후반 갑자기 빠른 전개가 아쉬워요
936,오 은근 재밌네
937,기대안하고 봤는데 꽤 괜찮은 영화네요
938,그래도 나름 괜찮았슴.. SF 영화를 좋아하는 사람이라면 그냥 한번쯤 볼만한 그런..
939,디브디방에서 보다가 토할뻔했는데 이거 -_- 괴물이너무징그러워
940,세상에..... 이렇게 재미있을수가! 강추
941,재밌슈 ㅋㅋㅋㅋ 진짜 추천해요
942,재밌다
943,난잡한 이야기 전개와 결말
944,엄청재밌음...
945,재밌었는데 왜 평이 안 좋지 ㅋㅋㅋ
946,스릴감있게 잘그련낸 SF작품
947,최고의 영화.........
948,이정도면 솔직히 잼있는거다.. 분위기와 긴장감도 있고 좋다.잘만든SF좀비물..
949,개인적으루 설정이 너무 맘에들었던 영화 ㅎ
950,10점
951,얘기가 잘 이어지지는 않지만 재밌음
952,오랜 만에 진짜 박진감넘치고 스릴감 넘치는 영화를 만났다. 짱!!
953,최고최고!
954,초반엔 긴장감과 공포가...후반엔 뻔한 반전의 스토리가....중간만 잘 버텼다면.....
955,난 재밋는데
956,재밌었음.. 오랜만에 제대로 된 영화 본거 같아요.. 반전 대박..
957,파피용 생각이났다 한정된공간
958,괴물 보고 좀비라고 말하는 애들은 도대체 얼마나 부족한걸까 ;;
959,싸구려저예산이래 밑에 ㅋㅋㅋ ㅄ인가?
960,오 대박인데? 긴장감 쩐다.
961,기대안하고봤는데 생각보다 정말재미있었음..ㅠㅠ
962,솔직히 반전 쩔었음;;;
963,아담과 하와가 새로운 인류를 정착시키다.
964,약간 디센트+파피용 인듯.. 하지만 정말 긴장감넘치는영화! ㅎ
965,진부한 소재와 주제
966,한정된공간에서의 스토리
967,색다르고 긴장감있게 봤네여
968,킬링타임용 이라고 하기엔 조금 벅찬 영화
969,그럭저럭 볼만한데 약간 아쉬움 ㅋ 그냥 내스타일
970,걍 그럭저럭.. 괴물이 약간 어설픈듯
971,보는 내내 긴장하게 만든다.
972,볼만하네여 반전도 나쁘지않고 ㅎ
973,긴장감은있네요 괜찮은 영화
974,굿:흥미로운소재 적절한긴장감 배드:쓸때없이자극적임
975,전형적이면서도 적절한 긴장감을 주는 흥미로운 영화입니다.
976,굿
