"","num","title","content"
"617",2733,"저 진구무새 절대 intp아니다 ","몇일전부터 지랑 생각 다르면 무조건 분탕이고 다중이고 캡쳐까지 찍어두는 인팁이 어딨어인팁은 저렇게 대놓고 시간죽이는 바보스러운 행동안해 "
"618",2734,"저 진구충새끼 하나 확실한건 s급 찐따임","병신새끼가 통피랑 집아이피랑 구분도 못해서지랑 의견다르면 네다일베충 거리는 극좌파들이랑 다를게머냐 입증은 좃도없고 걍 지 뇌피셜 찌그리는데 찐따티가 너무남 "
"619",2735,"모를거같아보이나?","ㅋㅋ "
"620",2738,"왜 저럴까","심리가 궁금해 "
"621",2739,"오랜만에 느껴보는 우월감","저렇게 멍청하게 태어나지 않아서 다행이다"
"622",2740,"진구충새끼 intp가 아닌 증거",""
"623",2741,"아니 저런 말투 쓰면서 틀딱을 찾는다고?","요즘 20대초는 알지도 못할 진구드립에키보드 소금뿌린다키보드 지문지워라입 열때마다<U+00A0>틀니쉰내 겁내 나는데. 이<U+00A0>갤에서 지가 가장 연장자인거 아님?왜 스스로를 혐오하지?"
"624",2742,"건전한 취미생활 보구가",""
"625",2743,"이시간에 갤에서 지가더 인팁이라고싸우는거자체가","인팁임 ㅋㅋ  계속그렇게하셈 보기좋음 "
"626",2744,"내가 더 냉철한 인팁이랑께ㅠㅠ","넌 '진짜'인팁이 아니라 '가짜'다.ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"627",2745,"내가 좋아하는게 뭔지 아냐?","취미임 "
"628",2746,"""악마의 삶을 멈춰줘 감사""","Zㅋㅋㅋㅋㄱ"
"629",2747,"지금까지 저지른 모든 짓을 회개합니다","주님은 저의 모든 죄를 용서해주십니다.. 아멘..저는 주님께 용서받았습니다.. 할렐루야"
"630",2748,"악마랑 섹스하고싶다","ㅇㅇㅇ "
"631",2749,"킹파고","좆간 ㅋㅋ "
"632",2750,"쟤 인팁아닌거같음","미안 "
"633",2751,"좆노잼 저격떡밥 그만하고","노무현 합시다! "
"634",2752,"근데 인팁에 이상한 자부심 갖고 있는 거 같다ㅋㅋ","이상한 뽕 맞고 딸치지말고 공부 해야된다.인팁은 배움 없으면 걍 좆되는 유형이다.ㅇㅇ"
"635",2753,"본인쥬지가 ㅅㅌㅊ이다","그것은 누구나 알고있는 공공연한 사실쥬지이다 "
"636",2754,"나 외국인이랑 말을 잘 못하겠음","사실 그전에 한국인이랑도 잘 못함 "
"637",2755,"요즘 지구 온난화가 심해져간다","곧 여름이 오기 때문이다 "
"638",2756,"졸리다","왜냐하면 자고싶기 때문이다 "
"639",2757,"본인 3w2임","5w4 5w6 설명충들아 나랑 싸우자"
"640",2758,"여기갤 왤케 무서움","이런갤도 있구나 해서 방금 다시 검사해보고 왔는데 너무 난장판이야... "
"641",2759,"펭수도 좆같은데 페페도 좆같지않냐","펭수 쓰면서 자신이 트렌디하다고 생각하는 사람들이 병신같은 만큼페페 올리면서 지가 유쾌하다고 생각하는 사람들도 존나 병신같음개병신같은 펭귄인형탈새끼를 좋아하느냐 개병신같은 씹개구리 그림을 좋아하느냐의 차이일 뿐"
"642",2760,"오늘은빨리자야지","어제 거의 밤 새다시피 해서 "
"643",2763,"ITNP 특징","교양책 10000원짜리 베스트셀러 읽으면서 겉 졸라핥기<<<< 전공책 개두꺼운거 사서 정독하면서 배우기근데 막상 정독 못함페이스북 인스타그램 아이디 없거나 방치카카오톡 자기가 먼저 말 시작 안함노래방 가서 부를 노래를 공부해야 함 노래방이나 회식을 왜 가야 하나 의문을 가져본 적이 있음과제 하려면 핵고퀄리티 1등작품으로 내려고함근데 막상 나중에 해야지 하다가 시작하려는 때가 12시간 전밤샘삽질하다 어영부영 냄""1시간만 더 있었더라면 저 머저리들보다 더 잘 썼을텐데""전 문단의 줄바꿈이 왜 3번이 아니고 4번인가에 대해 거슬림제목이 거슬림"
"644",2764,"intp 뉴비 페르소나 쓰고 테스트해봄",""
"645",2765,"-T나오는 애들은 대부분 좆찐따라 보면 된다","저지능 고지능 이야기하는게 아니라-T나오는 애들은 대체로 자기가치관이나 철학적 세계관이 미확립되었기 때문에그런 상태의 INTP<U+00A0>성향으로써는 도무지 남들앞에서 아가리를 털래야 털수가 없다.즉 니가 아무리 맞는 생각을 하는지 어쩐지는 몰라도 남들이 보기엔 그저 어버버버하는 좆찐따다,본인은 과거에 -T였으나 현재는 방구석 철학가 된 뒤로아가리파이팅에서 진적도 없고 그렇다고 갑분싸 메이커도 아니다.극도로 내향적 성향인데도 사회생활도 잘하고 인기도많다 ㅅㄱ<U+00A0>"
"646",2766,"intp특징","머리로는 어그로제목인거 알면서 "
"647",2767,"나는 -T긴 한데","그래서 이게 정확히 뭔뜻이냐 "
"648",2768,"인싸니 아싸니 하는거 좆같지않음?","내가 인싸고 아싸고를 떠나서"
"649",2769,"mbti의 모순","테스트 첨할때는 자기객관화가 덜된 상태고그담에 mbti 관심 생긴 이후에는<U+00A0>문항에 머가 무슨 의도인지 알게 되어서원하는 이상향이나 첨 나온 결과에 끼워맞추게 됨결국 정확한 결과 안 나옴 ㅅㅂ"
"650",2770,"-T -A 차이 나도 궁금해서 한번 찾아봄.","Neuroticism. 개인이 일상 속에서 발생하는 힘든 경험들에 부정적 정서를 얼마나 자주 경험하는지를 확인하는 요인이다.신경성이 높은 사람들은 독이 들었을 것 같은 음식, 불타는 냄새, 동족으로부터의 따돌림 같은 것을 예민하게 받아들이고, 대응하여 생존력을 높인다. 그렇지만 문명이 발생해 인간의 기본적인 생존 문제가 해결된 후, 흔히 신경성은 전공 서적에서부터 아예 불행 요인이라고 못박아 놓고 설명할 정도로 부정적 지표로 간주된다. 정서적 불안정성이라고도 불리며 이것이 낮은 사람은 스트레스를 잘 받지 않는 무던한 성격이다.신경성자들은 다른 사람들보다 불행에 민감하기 때문에 불안정하고 적대적인 환경에서 살아남을 가능성이 좀 더 높고, 감수성과도 밀접한 관계가 있다고 여겨진다. 많은 연구들은 실제로 예술 분야 종사자들이 전반적으로 신경성이 높은 경향을 가짐을 보고하고 있다. 신경증 경향은 정신의학적 문제와 준거관련성이 높지만 Big5의 측정은 정신병리학적 진단이 아니다.b즉 통계적으로 신경성이 높은 경우 정신병인 비율도 높아지지만 신경성이 높다고 정신병이라는 의미는 아니다.여기까지 꺼라위키 피셜이고""Direct and indirect relations between the Big 5 personality traits and aggressive and violent behavior"" 라는 논문 피셜로는BIG5 지표중 신경증 요소에 대해서 다른 지표들과 비교해서 공격적인 감정과의 양의 상관성이 있었다고 함. (p 해당 논문에서 보여주는 최종 결과가 결국 아래의 그림인데 각 지표들과의 인과관계를 유추하기 위해 구조방정식을 통한 경로 계수를 예측 하였음.여기서 보면 신경증 항목과 공격적 감정은 양의 상관성이 있지만, 이것이 실제 물리적 공격으로 이어지는가에 대해서는 요원한데, 왜냐하면 직접적인 경로는 음의 상관성을 띠고 있엇지만, 감정을 통한 폭력성에서 양의 상관성을 띠고 있었기 때문에 결과적으로 간접적인 인과관계가 있었다는 결론임.요약하면1. BIG5의 T / A 는 신경증 요소2. 이 요소가 높을수록 공격적 감정과의 직접적 인과가 있음3. 해당 요소와 실제 폭력 행위와는 음의 상관성이 나타나지만 간접적인 인과관계는 있음.끝"
"651",2771,"와 나는 그럼 T 존나 높나보다","ㄹㅇ ㅋㅋ "
"652",2772,"제가오늘 딱말놓고","기분좋다! "
"653",2773,"a가 인생이 편하긴 한데 생각을 멈추면 안됨","꼰대 안되려면 스스로 모순점을 끊임없이 찾아야 함.그럴수 있으려면 경험이 많아야 하는데맨날 방구석에만 있으니 그게 안되더라."
"654",2774,"레후",""
"655",2775,"이준석이 딱 intp 임 ","이준석 성격이 딱 인팁이다 ㅋㅋ "
"656",2776,"아아먹기엔 날씨 애매하네",""
"657",2777,"나도 인팁 떠서 와 봤는데","갤 보고 공부 동기부여 ㅈㄴ 됐다 고맙다.."
"658",2778,"나 istp인지 intp인지 좀 봐주셈 ","고딩임1. 카톡 3일에 한 번 봄.. 연락 하는 애들도 10명 미만2. 시험공부 시험치기 3일전에 시작함 근데 결과가 노력대비 꽤 괜찮게 나와서 걍 이러고 삶3. 철학 수학 물리 재밌음제일 싫은건 국어.. 모호한 학문을 왜 문제로 만드는지 몰겟4. 사람 새로 사귀는거 싫음.. 가식떠는게 싫어서 마찬가지로 아부같은거 못해서 사회생활 ㅎㅌㅊ 근데 한 번 보고 말 사람들이랑 있을 때는 인싸인척 가능5. 차갑다는 말 많이 들음6. 친구랑 한 번도 안 싸워봄 왜냐면 속마음 안 터놔서 싸울일이 없더라7. 그냥 혼자 걸어다니는거 좋아함 그러다가 아는 사람 만나서 어디가냐 같이가자고 하면 속으로 개빡쳐함8. 열정도 없고 노력도 안한다고 나 싫어하는 쌤들 많음9. 뭐 선택할 때 아무거나 하겠다고 하는 경우 많음왜냐면 진짜 노상관이라.. 근데 하고싶은거 있을 때는 말함10. 모르는 사람한테 연락오면 짜증남.. 뭐라답해야될지 생각하는게 숙제처럼 느껴짐11. 애인이랑 단칼에 헤어지기 가능근데 친구 단칼에 손절은 불가능..괜히 불편한 일 만들기 싫음12. 공감능력 조또 없음... 진짜 병인가 싶었음 전엔.. 그래서 집에서 리액선 표정 대답 대충 연습함누가 힘들다고 하면 이렇게 해야겠다! 하고 메뉴얼같은거 정하는 느낌?ㅋㅋ 13. 하기 싫은거 뒤져도 안 함. 규칙같은것도 내 기준 합리적이지 않으면 절대 안 지킴14. 개인공간 개인시간 중요시함.. 찐사랑하는 사람 제외.. 근데 개인 시간이 존나 내가 생각해도 너무 긺ㅋㅋㅋㅋㅋ이러다가 한국어 잊어버리겠네..싶을 때 간간히 친구 만나는거 좋아함ㅎ..둘 다 아닌것같음 궁예좀"
"659",2779,"야 걸을때 팔이 앞뒤가 맞냐 사선이맞냐","사람마다 다른데 아무리 생각해봐도 몸 균형 토크 상쇄시킬라면 팔이 앞뒤가아니라 대각선방향으로 가야<U+00A0>반대발 회전력을 상쇄시켜서 몸중심 잡는데 편할거같은데 병신같은 신문지들은 팔을 앞뒤로 흔들라고 하네근데정작 유튜브에 walking street같은거 쳐서 도시 도로 사람들 걷는거보면 앞뒤로 흔드는 애는 읎음시발한동안 앞뒤가 맞는줄알고 억지로 그렇게하니까 존나불편했는데"
"660",2780,"대깨문인팁 특","전라도 출신이거나 아이큐 두자릿수ㅇㄱㄹㅇ"
"661",2781,"꼴통보수 인팁특"," 사회부적응자인데 정치병 걸려서 일상생활 불가능  "
"662",2782,"팁붕이들께 질문! 나는 보수다 추 vs 나는 진보다 비추","나는 보수다 추 vs 나는 진보다 비추빠르게 눌러보자!!<U+00A0>"
"663",2783,"시발 이것도 인팁특?","글쓰는거 좋아는하는데인과관계랑 세계관 탄탄하지않으면 진도가 안나가서그런 정보찾느라 지쳐서 글을 취미로는 못하겠다 ㅅㅂ"
"664",2784,"나는 중립이지만","나를 싫어하는건 한쪽이더라 ㅋㅋㅋㅋㅋㅋ "
"665",2785,"다른건 모르겠고 지새끼가 극좌파라고말하는새끼부터 인팁아님 ㅋㅋ","논리적으로 맞고안맞고를 따지는새끼가 왜 시작부터 자기 대가리깨진걸 인증하고가는건데 ㅋㅋ "
"666",2786,"다중이 새끼 줜나 열폭하네 병신새끼 ㅋㅋㅋㅋ","진성 인프피 새끼 ㅋㅋㅋㅋㅋㅋ "
"667",2787,"정치는 답이 없는거같고 이해관계만 있는듯","나한테 이득이 될 것 같은 사람이나 정당을 지지하는거지 사실관계를 따지는게 뭔 의미가 있을까 싶음실재로 대한민국에 산재한 수많은 갈등이 있고 (노사갈등, 일자리갈등, 남녀갈등과 같은 현실적 대립 뿐 아니라 외교노선, 체제노선 같은 추상적인 것 까지 )이런 갈등상황에서 특정 집단의 손을 들어주는 정치인이 있을 때 그 정치인(대통령)을 지지하는게 근본이고 이후 일어난 국정수행능력, 공약 이행률과 같은 사실관계는 그 다음 문제 같음넓게보면 지역감정 또한 체제적 문제에서 같은 맥락이라고 볼 수 있을것임물론 여기서 한치앞만 보고 지지하는 바보도 있고 장기적인 추세까지 예측해서 지지하는 현자들도 있겠지만 요지는 정치적 지지라는게 철저한 이해득실 관계에 있다는 것 같음.여담으로 아마 간철수가 좆망한 이유도 이것 때문이 아닐까 싶음.물론 좆도 모르면서 선동질에 휩쓸려서 맹목적으로 지지하는 쓰레기들은 싹다 나가뒤져야함 ^ㅡ^"
"668",2788,"구체적으로 근거도 못하면서 현자코스프레= 인프피","인프피특징임 "
"669",2789,"인프피 ㄹㅇ 오지는 특징","인팁 동경해서 인팁 따라하고 인팁 연기함 "
"670",2790,"결국 저 극좌파새끼는 이건 대답못함 ㅋㅋㅋㅋㅋㅋ","느그<U+00A0>죄앙이<U+00A0>정권 3년차인데 왜 박근혜 세월호때 잘못 하나도 못밝힘?왜못밝힐까?잘못한게없으니까 병1신년아 ㅋㅋㅋㅋㅋ 너같은 개병신빡대가리 infp새끼들이나 선동당하는거야 개병신아너 광우병때도 촛불들고나가서 개쥐랄염병떨었지? 그 광우병 개지랄떨던거 지금 어캐됐냐? 뇌가리 구멍나서 한명이라도 병신된사람있냐?ㅋㅋㅋㅋ니새끼<U+00A0>안봐도비디오다새꺄 ㅋㅋㅋㅋ<U+00A0>"
"671",2791,"근데 인팁이 자부심 느낄만한 성격은 아닌데 ㅡㅡ","나도 내 성격 병신같음.머리도 좋으면서 사교성도 좋은 사람들 많이 봤는데 난 그런 친구들이 개부러움; ㄹㅇ"
"672",2792,"결국 한마디도 반박못하고 인신공격 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ","이게 느그좌빨새끼들 종특이야 알어?ㅋㅋㅋㅋ 감성에 젖어가지고 씨1발느그엄마아빠도 못알아보는 느그종특 ㅋㅋㅋㅋ도대체 논리적으로 틀린<U+00A0>스탠스를 지지하는 이유가뭐냐? 진짜 개~~~궁금하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"673",2793,"좌파와 민주당은 다르다","그 간단한 사실조차 모르는새끼가 남 말할때 반박할거리부터 찾는 인팁일리가 없음 "
"674",2794,"니같은새기들떄문에 세월호 희생자 아이들이 진짜 불쌍한거야","어캐든 정치적으로 이용해쳐먹을려고만하고그게 니 친척 니 자식이라고 한번이라도 생각해봤냐?진짜개만도못한새기들<U+00A0>"
"675",2795,"정치병 걸린 인프피는 걸러라 ㅋㅋㅋㅋㅋ","리얼 논리적은 사색가 라고 자뻑오져가지고 현실구준 못하는 좆진짜 애미애비 뒤진 씹새끼들이다 ㅋㅋㅋㅋ "
"676",2796,"야 너네 감정 얼마나 느끼냐?","감정적으로 뭔가 행동하는 편은 아닌데내면적으론 좃같음, 우울감 존나 느끼는 거 같은데정상인팁이냐 아니면 시발 딴 유형인거야"
"677",2797,"세월호에 대한 내 입장 ","https://m.dcinside.com/board/philosophy/232577 "
"678",2798,"좌파정치인이면 더나을거라고 생각하는감성충수준 ㅋㅋ","그래봤자 정치인이 다 정치인일뿐이지 좌파면 뭐 다를거같냐? 정치인은 다 기본적으로 소시오패스는 깔고감 ㅋㅋ 하긴 감성충새끼가 논리적인 사고라는걸 이해할수있겠나 ㅋㅋ 그니까 정치인의 본질을 알지도못하는거지 ㅋㅋ "
"679",2799,"아벨좌 여기도 있네ㅋㅋ","이새끼 유명한 어그로꾼이다. 이새끼<U+00A0>물리학갤러인데 얘 때문에 수학갤 망해서 마이너갤파고<U+00A0>물고기에 취미 붙였다가 물고기갤도 다른갤로 이주시킨 한 장본인임..<U+00A0>아벨좌 여전하누ㅋㅋㅋ"
"680",2800,"이벨좌 탈갤함?","구경거리 놓쳤노.. "
"681",2801,"내친구 아벨 괴롭히지마","수갤에서부터 봤는데 착한 친구임 ㅇㅇ... "
"682",2802,"병신새끼 나테 오지게쳐맞고 탈갤했네","논리적으로 반박 안되는걸 같잖은 신념으로 빨지마 병신빡대가리새꺄 ㅋㅋ"
"683",2803,"아 뭐야 끝났네","ㅍㅍㅇ 승!"
"684",2804,"그래도 갤에 저런애들 오니까 생기가 돈다","진짜 멍청한새끼 물어뜯으면서 놀으니까 얼마나 좋냐 같은갤 쓰는놈들끼리 저능아 멍청한새끼 이지랄 안하고 글리젠도 늘고딱 저만큼 멍청하고 신념있는 놈들이 주기적으로 와야 갤이 사는데 ㅋㅋ"
"685",2805,"아벨님 께서 입장하셨습니다. ","모두 고개를 조아입니다. "
"686",2806,"내가 승리자인 이유 ","1. 무료섹파있음 "
"687",2807,"몇몇 병신같은 유사인팁 때문에 인팁이미지 좆망됬네","개씹 꼴보수 무도덕한 패륜아 세상 낙오자 이미지 되버림.  "
"688",2808,"ㅍㅍㅇ좌..",""
"689",2809,"진짜 인프피는 과연 누구일까?","아 ㅋㅋㅋㅋㅋ "
"690",2810,"니네 이런적있냐","뭔가 설명하거나 대화하려고 장문으로 글싸다가갑자기 현타와서 다지우고 좆까라고 하는거"
"691",2811,"어떤 미친새끼가 갑자기 나한테 길가다가 화내서","쟤는 사람 생각을 읽을수 있는새끼인가..... 이생각했다 "
"692",2812,"인팁갤 1호 차단은 저새끼다","말하는 것만 봐도 절대 인팁이 아닌데 지는 그렇게 믿고있는듯"
"693",2813,"저거 백퍼 컨셉임","맞춤법 저래 쓰는거 보면 딱 알수있지 않음? 너네들 세상에 저래 글쓰는거 본적 있음?"
"694",2814,"fact)","fcat가 아니라 fact가 맞다 inpt가 아니라 intp이다 "
"695",2815,"ㅁ"," - dc official App"
"696",2816,"[긴급재난문자] 제 19대 대통령 문재인 당선","사실은제가 "
"697",2818,"지식과는 별개로 나 무식하게 살어","명품하나 안걸쳐도 간지나게 살어 "
"698",2819,"우리가 가오가 없지 가족이없냐?","그럴수 있지 "
"699",2820,"서울대 정치학과면 ㅁㅌㅊ임","정치학과 없냐? ㅋㅋㅋ "
"700",2821,"정치인들만 걸리는 병 생기면 좋겠다","정치인들이 다 죽어서 없어져버리면 정치때문에 싸울 필요가 없어지지 않을까?"
"701",2822,"와.....100만찍었다","신천역 오직 중계로 게시글 100만개 달성 ㅋㅋㅋㅋㅋㅋ "
"702",2823,"탈인팁 성공했다","한국어 버전으론 죽어도 P 70퍼 이상 인팁만 나오더니 영어 버전은 J 높게 나오네ㅋㅋ 영어 버전 꼭 해봐라 이거 J 높게 나와서 너네도 탈인팁 가능하다 ㅇㅇ "
"703",2824,"진짜 병신들 많다","평소에도 알고있었지만, 이번 정의연 사태 이후로 내 믿음은 확고해진듯. 같은걸 보아도 다르게 생각하는 사람은 분명히 있는 것과 자신이 믿고 싶은것만 믿고 보고 싶은 것만 보는 사람도 있다고.근데, 이러한 생각들이 나조차도 그러한 부류일까하고 매번 생각하게 되는데, 너희들은 어떤것같냐.자신을 완벽하게 객관화 시킬 수 있음?그래도 나만의 방법이라면 내가 하는 생각의 반박, 반박의 반박 계속해서 반박하는 것이랑, 옳고 그름은 관점에따라 달라지기 때문에 언제나 옳고 그른것은 쉽게 없다는것, 그리고 사회생활에서 늘 중립(어느것이든)을 유지하기 정도려나."
"704",2825,"새벽 인팁갤은","내가 정벅 ㅅㄱ"
"705",2826,"커서 그렇게 될꺼임","그래야 못되도 실망을 안하지 ㅋㅋㅋㅋ "
"706",2827,"아무도 내 쥬지를 좋아하지 않는구나","시발련들 ㅋㅋ "
"707",2828,"아 시발 나 설명 진짜 개 못하나봐","아무리 얘기해도 못알아들음한놈 붙잡고 어찌어찌 이해시켜도 나머지에서 꽝임내 담당자는 독자는 바보라고 생각하고 모든 걸 설명해 줄 기세로 표현해야 된다고 맨날 지적함아직 어려워요...!<U+00A0>- 아직도요?문외한인 사람들도 알 수 있게 써주세요.<U+00A0>- 어디서부터 모른대요?<U+00A0>****<U+00A0>- 헉... 거기서 부터....?<U+00A0>네 거기거부터....이걸 몇주동안 반복함.난 진짜 할 수 있는 한 쉽게 썼다고 생각하는데 그래도 모르겠대 ㅋㅋㅋㅋㅋ결국 프로젝트 하나 완성단계에서 엎었어.내가 기획서 쓴거 보면 이건 사건일지인가요? 이지랄...예체능을 하지 말았어야 했나봐. 어쩌면 좋아 ㅠㅠ"
"708",2829,"기억은 시간이 지나면 잊혀져야한다","하지만 어떤 기억은시간이 지날수록뚜렷해지고 선명해지기만 한다"
"709",2830,"이 작은 공간과 시간","우주의 시간과 우주의 공간을 생각하면우리는 하찮아 보일지도 모른다하지만 이 수많은 하찮음이 모여세상이 되었다인팁갤이 되었다"
"710",2831,"삶과 죽음은 동전의 앞뒷면과 같다","죽음을 생각하는 것은 삶에 대해서 생각하는 것이다"
"711",2832,"""혹시 mbti 유형 어떻게되세요?""","""아.... 인팁입니다"" "
"712",2833,"죽지 않고 살아가는 것","사실 이것만으로도 위대한 것이 아닐까요모두 멋집니다<U+00A0>그저 묵묵히"
"713",2834,"키드밀리 life앨범 들어볼사람","너네 하는말이랑 비슷한듯 ㅎ"
"714",2835,"ㅈ됔ㅅ다","졸린데 누우면 잠이 안 와원래 머리만 닿으면 처잤는데인생 망한 거 같다"
"715",2836,"여기가 인프피갤이냐고 시발련들아","ㅉㅈ "
"716",2837,"내일 냉라면 해 먹어야겠다","골목힘쎈 뿌가놈 제끼고 그냥 내가 넣고싶은거 존나 때려박아야지 "
"717",2838,"근데 너네도 설명할때 나랑 비슷하게함?","반드시 텍스트 그 자체만으로 상황이 설명되게 얘기함. 다른사람이 내 생각을 들여다볼순 없으니까.내 설명을 이해하는데 필요한 정보를 빠짐없이 제공해야하는 강박같은게 있음 ㅋㅋ그리고 내가 이런 설명에 익숙하다보니까 다른사람이 위치같은거 설명할때 '그 앞에' '맞은편에' '베란다에' 이런 표현 쓰면 모든 가능한 경우의 수를 생각하느라 존나 헷갈림 ㅋㅋ 예를들면 앞베란다랑 뒷베란다가 있는데 어디를 말하는거지? 이런식으로 그리고 약간 말할때 퍼즐같이 말하는 경향이 있음. 앞에는 좀 모호하게 말했다가 상대방이 그거에 대한 궁금증이 생길거같으면 바로 무슨 의도에서 그런 말을 한건지 알려주는 증거를 뒤에 말함. 내가 방금 베란다 예시든것도 비슷한 설명임아 그리고 많이쓰는말 : '~한줄 알았다' 이거만큼 내 의도랑 상황을 잘 전달할수 있는말이 없는거같음 ㅋㅋ이런습관때문에 단점도 있는데 눈치가 빠르면서 눈치가 없음. 상대방의 의도같은거는 잘 관찰하고 파악하는데 아까말한것처럼 논리적인 부분에서 막혀버리면 대화를 놓쳐버림ㅋㅋ 생각을 생략할 부분은 생략하고 따라가야 할듯. 또 대화하면서 계속 머리를 굴리고 있으니까 공감도 잘 못하는것도 있고..아 그리고 수능 국어는 존나 잘하는데(표점 150나옴)ㅋㅋㅋ 일상생활하면서는 국어를 왤캐 못하냐는 소리 많이들음 ㅋㅋㅋㅋㅋ"
"718",2839,"그림그리고싶다","그림을 잘 그리고 싶은게 아님 "
"719",2840,"거만하게 안보이려면 어떻게해야하냐","intp나무위키보고왔는데  자신의 지적 능력을 과시하느라 거만하게 보일 수 있대  이거 고친 사람 있으면 해결방법좀 "
"720",2841,"극한의 효율 27살 남자가 연애할 상대 구한다","스펙 묻고따지지도 않고 관심있으면 댓글달아주셈아, 욕도 대환영"
"721",2842,"Intp끝판왕 왔다",""
"722",2843,"심심","인팁여인증"
"723",2844,"INTP 없는 INTP갤","ㄹㅇㅋㅋ"
"724",2845,"논리적으로 따져봤을때 내가 감정적인 사람인것같으면","그러면 나는 논리적인 사람인거냐 감정적인 사람인거냐? "
"725",2846,"나 인팁 나왔는데",""
"726",2848,"살면서 3번해봤는대 다 intp나오네"," - dc official App"
"727",2849,"우울할때 여기 갤 보면서 웃는다","ㅇㅇ"
"728",2850,"저능아부모",""
"729",2851,"요즘 심경변화 와서 한번 더해봤는데","외향이 올라감 "
"730",2852,"좆같은거","왜 사회의 비합리성에 대해나만 계속 신경쓰고 스트레스 받는걸까저능아새끼들은 아무 생각없이 행복한데왜 나는 그런것들에 집착하도록 설계되었는가"
"731",2853,"오랜만에 전시회간다","평이 안좋길래어쩌면 나는 이해할지도 모르겠다는 마음에물론 혼자간다저런거 간다하면 주변에서 이상하게보거든"
"732",2854,"저능아 찾는건 여기 밈이냐 현실에서도 그러냐","난 인팁-a에에니어는 3 아니면 7나옴개인주의적인 성과주의자라 자만심은 있어도남은 멍청하든 말든 관심 안생기던데t유형은 자기보다 남 능지에 더 관심 많음?"
"733",2855,"씹덕애니특","작가가 등장인물보다 능지딸림 ㅋㅋ "
"734",2857,"intp인데 운동 좋아하는사람 있나","나 취미가 야구 낚시 피아노인데 "
"735",2858,"intp 롤할때 특징 팀원이 답답하게하면 빡쳐서 개지랄함","그런갑다~ 하고 이해가 안됨 "
"736",2859,"기타나 배울껄","좆병신 노간지 개씹좆아노를 배워서 "
"737",2860,"121.135 초등학생임","반박 안 받음 "
"738",2861,"저능아 찾는게 인팁과 무관하다면서 인팁갤은 왜하노.","결국 그냥 좆만한 갤 하나 붙들고 스트레스 해소용으로 쓰는거 아니냐그러면서 유입분탕 인팁아닌 인팁 이지랄하고 있는게 웃긴데지금 념글 상태 보면 누구라도 좆같은게 정상 아님?"
"739",2862,"야 오늘 냉라면 해먹을까","뭔가 냉라면 안해먹는 기분인데 "
"740",2863,"인팁 중에 복싱하는 사람 많이 보이노","인팁이 왜 복싱함?그리고 엔팁보다 확실히 스포츠 많이 하는 듯헬스나 투기종목 같은거"
"741",2865,"근데 고지능자들 정도의 차이는 있을지언정 우월감 느끼는건 팩트 아님?","높은 곳에서 아래를 내려다 보는 쾌감이나 ,병신들 활극 보면서<U+00A0>상대적 우월감 느끼는거<U+00A0>걍 현생 살면서 이런 본성을 꽁꽁 싸매서 숨기는 것 뿐이지실제로는<U+00A0>제일 변태같은 족속들임"
"742",2866,"여기 뭐하는 갤인데 리젠이 이리 좋냐","지나가는 intp인데 궁금해서 들러봤더만 의외누"
"743",2867,"갤이참 인팁스럽노","오랜 생각이다...... "
"744",2868,"피아노 쳐봄",""
"745",2869,"코로나 걸리지 않는법","감염되지 않는다 "
"746",2870,"공부 잘하는법","시험 100점을 맞는다 "
"747",2871,"사람을 만나는법","사람이 있는곳에 간다 "
"748",2872,"자지 않는법","졸리지 않는다 "
"749",2873,"가족을 만드는법","태어난다 "
"750",2874,"누구에게도 지지 않고 사는법","누구에게도 이기며 산다 "
"751",2876,"똥글을 싸는법",""
"752",2877,"내 생각 글로 정리하다보면 말 잘해질 수 있냐","내가 볼때 글로는 정리 잘 할 수 있는데 말하려할때 순간적인 요약은 힘들어하는것같음 그냥 머리가 안좋아서 그런가 "
"753",2878,"위선적인사람 싫어","자기가 무슨 절대선인것마냥 착각하고있는 부류들 보고있으면 토나옴. 그냥 멍청하고 고집만 센새끼들로 보임 "
"754",2879,"인팁은 전부 적응 잘 못하는 성격이냐","난 분위기 망칠까봐 어느정도 입 닥치고 있다가 90% 적응하는 편인데 니들 눈엔 눈치보는 찐따가 디씨때문에 인팁 비스무레하게 성격 바뀐것처럼 보임 ㅇㅇ? "
"755",2880,"불건강하면 인팁만 나오는 듯","평생 인팁만 나오다가 정신적으로 좀 안정되니까 istp 계속 나오네 큰 차이가 있나?"
"756",2881,"명언 만드는법","남들 다 아는사실을 나만 알고있고 너넨 모른다는 식으로 대충 간지나게 써라 "
"757",2882,"념글 스윽 확인완로","에라?디씨에 또 다른 내가 한두명도 아니고 여러명!!?큐쇼..."
"758",2883,"나는 원애 앛에 e였는데","스트레스 존나 받으니깐 앞에 i되버렸음 ㅋㅋ"
"759",2884,"씹덕입갤 ㅋㅋㅋ","ㅋㅋㅋㅋ "
