"","num","title","content"
"348",2462,"여기가 Isfp 모인곳임?","당분간 출현좀 해야지 "
"349",2464,"영악해지고 싶다","ㄹㅇ "
"350",2466,"나 자격증 시험 본거 합격했어","빨리 축하해줘!!!~!~!~!!! 축하받을 곳이 여기밖에 없따!!!~!!  "
"351",2468,"앙뇽 칭구들 isfp esfp isfj 왔다갔다하는칭구들 있니","내가그래사정이있어서 올해 휴학했거든운동 알바 공부만하니까 먼가 혼자지내는시간이 길어져서 소심해져서그런가? 작년 재작년은 esfp isfp 왔다갔다하다가 올해는 내향형 isfp 나온당(외향 60퍼~내향 60퍼 와리가리하다가 요즘은 내향 고정)글고 난 p치고도 부지런한(?) p라 일할때나 공부할때 정리정돈 뽝 되어있어야하고 약속잡을때 딱당해서 연락해서 계획 어그러뜨리는사람 극혐하고 가끔 삘꽂힐때 계획 뽝 세우거든? 그래서그런가 p랑 j도 그때그때 다르게나와.. 물론 지금은 다른사람이랑 연락하기도 귀찮아하는 한마리 나무늘보긴한데 ㅎ횡설수설했는데 그냥 나같은애 또있나 궁금해서 물어봤어isfp isfj esfp esfj 가운데 걸쳐져있는거같은 유형도 하나 만들어줬음 좋겠당"
"352",2469,"pc충들 보면 안쓰러워","왜 굳이 저런 거에 열을 낼까, 일을 크게 만들까 그냥 넘어가면 안 돼? 그게 그렇게 큰 문제야?그런다고 뭐가 달라질까? 오히려 상황 악화만 시키지 않을까?왜케 피곤하게 살까, 도덕적으로 우월하다고 비방해도 되는 거야?이런 생각만 들게 만들어안 그래도 우리나라 오지랖이 심해서 피곤한데 이제는 인터넷마저 그러네"
"353",2470,"isfp에서 얼마전에 심심해서 함 더 봤었는데 isfj로 바뀜","전문가 검사가 아니라서 별로 정확하진 않나보네 "
"354",2471,"나만그런가","단톡방에 톡하기가 무서움고치고싶다"
"355",2472,"연애의 참견 이런 거 보는거 개재밌음","남의 연애사  "
"356",2475,"내 베프가 ISTP인데 궁금한거있어","그 친구 자체는 10년지기 친구임 "
"357",2477,"isfp특 이건가","대중교통이용할때 양보안하는사람 보면 프로불편러됨시끄러운환경 시끄러운 사람있으면 집중안되고 기빨리고거슬림"
"358",2478,"현실에서도 mbti 뭐냐고 사람들이 물어봄?","내 친구들이랑 회사사람들한테 물어봤는데 mbti가 뭔지도 모르는 사람들이 태반이더라 "
"359",2480,"남자 잇프피 집에있으면 하는짓",""
"360",2481,"여긴 여초냐?","다들 글이 부드러워서 여초같긴 한데그냥 남자들도 글을 순하게 쓰는 걸수도"
"361",2482,"내 회사 동료 말 존나 많은데 개패고 싶어","티엠아이 시발 쳐궁금하지도 않는데 1절 2절 3절까지 함 ㅅㅂ존나 입 꿰매버리고 싶은데 방법 없어?"
"362",2485,"부캐테스트도 잇프피나옴..^^","https://hellobotskillstore.com/results/0777ca9f4c59dd6ab5ca1a9431e9a02c?utm_source=kakaotalk&utm_campaign=share_result&utm_content=18500&utm_term=1966245 "
"363",2486,"ISFP 성인군자형","ISFP 성인군자형인거 하고 착한거하고는 다른데, 왜 착하다고 하지?우리 ISFP들은 성인 : 지혜와 덕이 매우 뛰어나 길이 우러러 본받을 만한 사람군자:<U+00A0> 행실이 점잖고 어질며 덕과 학식이 높은 사람.<U+00A0>로써 착한사람은 아니야. 난 착하지 않아.<U+00A0>"
"364",2487,"뒷담하지 말아야지 하면서도","뒷담이 주된 대화주제인 무리에 끼면 나도 모르게 한마디씩 거들고있더라.. 그러고 집에와서 괜히 말했다고 매번 후회하고ㅠㅠ"
"365",2488,"ESTP가 본 ISFP","성인군자 그런 사전적뜻은 아니더라도 착한거 맞음 "
"366",2489,"대한민국은 아직 변하지 않았다","불과 3년전에 막 대통령 하나 바뀌었고몇달 전 민주당 180석으로 국회권력이 바뀐거 뿐...아직까지 적폐기득권은 크고 강하다....소설로 사회를 짓밟는 기레기조작으로 나라를 다스리려는 검레기판결을 무기로 거래하는 판레기정경유착으로 기생하는 수많은 마피아들그리고 아직까지 일본에게 독립못하게 막는 친일파들......적폐를 모두 청산하려면민주당 청와대 최소 20년 집권에국회도 다음 국회부터는 민주당이 20년동안 200석 넘겨야 하는거다...."
"367",2490,"E가 너무너무 부러운건","난 많은 사람을 만나고 싶어 "
"368",2491,"취업알아보고 있는데.. 자존감이ㅠㅠ주절주절","우선 난 여자 캐드 설계자야  "
"369",2492,"너희 친구들중에 엣프피 있어??","신기하게 보드게임카페 가고 해외여행 가고 할 정도로 잘 맞는 친구 5명 있는데 5명 모두 잇프피야ㅋㅋㄱㅋㅋ내향이냐 외향이냐 하나 차이라 그런지 서로 잘 노는듯. 엣프피 친구 사귀게된다면 친한친구 관계 먹도록 해라ㅋㄱㄱ. 아 데였다면 미안하고ㅠ"
"370",2493,"잇프피 비꼬기대마왕임","대놓고 싸가지없진 않은데 은근히 비꼬게 말해서 더빡침.......^.%"
"371",2494,"어렸을 때 겁 많았어?","나는 많았음귀신보다는 tv에 나오는 평범한 만화 캐릭터들을 무서워했어짱구 극장판 시리즈에 나오는 약간 기괴한 장면들이나눈동자 안그려져 있는 옛날식 미키마우스 같은 거 보면 개쫄렸음아 그리고 이웃집 토토로도 어린시절 트라우마였음"
"372",2495,"와 이런 갤이 있네",""
"373",2496,"잇프핀데 감정표현 잘하는 사람있어?","난 존나 잘해서 내 맘에 안들면 바로바로 말하는 성격인데 갤 돌아보니까 잇프피들은 표현 잘못한다고하더라고"
"374",2497,"귀찮아 라는 말 많이해?","나는 진짜 맨날 달고사는 말이 어우 귀찮아인데너네들도 그래?"
"375",2498,"짝사랑 오래 못하겠음","관심 있는사람 생기면 티 존나 내는데 상대방이 몰라주거나 한 번이라도 튕기면 의욕 떨어져서 금방 포기하게 됨 이래서 연애를 할 수 있을까???????"
"376",2499,"차라리 질러놓고 후회라도안하면 다행인데","질러놓고 존나게 후회한다는게 문제인것같음 이 결정에 대해서 사람들이 뭐라고 생각할까 아까 했던 나의 말로 인해 누군가가 이러쿵저러쿵 씹고있지는 않을까 내 이미지가 나빠지지는 않을까 싸가지 없게 보이지는 않았을까 이런 생각들이 계속 꼬리를 물고 나를 괴롭혀"
"377",2500,"님들 스킨쉽좋아함?","전 존나싫음 "
"378",2502,"잇프피 남자애가","나만보면 머리 ㅈㄴ 정리하고 웃으면서 힐끔힐끔 나 쳐다봄 ㅋㅋ옷깃 스쳤었는데 뒤돌아 보고 ㅋㅋㅋ이거 호감 맞니"
"379",2503,"놀고는 싶은데 먼저 연락 하기 귀찮음","아니 그냥 전화 하는거 자체가 스트레스라고 할까"
"380",2504,"짜증나가 입에 붙었음","물론 사람 없을때<U+00A0><U+00A0>혼자"
"381",2505,"에고그램이 mbti보다 더 정확한것 같다","성인군자형은 무슨"
"382",2507,"나 찐 isfp인데 말싸움 잘해.","나 맨날 착하단 소리 듣고 호구스타일인데참다참다 쌓여서 싸움나면 말싸움 진짜 잘해. 애들이 겁먹어.지금까지 말싸움해서 져본적이 한번도 없어.근데 isfp는 말 싸움 못 한다그러는데 나만 그래?나 찐 isfp고 다른 건 진짜 다 맞는데 말싸움은 다르네?그리고 나 f 강한데 토론하는 거 좋아하고 토론도 잘해.나같은 isfp 없어?"
"383",2509,"님들 모성애강함?","ㅇㅇ?"
"384",2510,"Isfp여자들아 이성으로 관심없는 친구랑 단둘이 밥먹고 술 가능?","호감있는애가 isfp인데오동사이거든 친한근데 요즘 호감이 좀 가더라구그래서 저번주 둘이 술먹고다음주도 둘이 볼거같은데얘도 나항테 마음 조금이라도 있어서 만나는건지아니면 그냥 친구로 보는건지 몰라서 고민대네"
"385",2511,"뼈저리게 느끼는 말한마디에 천냥빚 값는다 / 침묵은 금이다 ","난 불편한자리에서는 리액션안하고 조용히있는데"
"386",2512,"넘겨짚는거좀 고치고 싶다","근데 또 그대로 받아들였다가 상처받은게 많아서 막상 그러기가 힘드네ㅜ그냥 다른 사람들도 다 그렇게 사는거겠지?"
"387",2513,"너희들도 밖에 나가서 노는거 좋아해??","나는 술자리 엄청 좋아하고 관종이고"
"388",2514,"으아악 어색해 숨막혀","알바하는데 새로운 분 한 명 오심너무 어색해 집가고싶어"
"389",2515,"잇프피는 어떤 사람이랑 잘맞음?","잇프피 속마음 절대 말안해서 누구랑 잘맞다고 느끼는건지 모르겠어잇프피들은 어떤류의 사람이랑 잘맞아?예를들면, 자기 프라이버시 절대 안건드리고 걍 같이 만나서 재밌게 놀기만 하는사람 / 서로 고민 털어놓고 깊은 얘기 나누는 사람 어떤 사람이랑 잘 맞는지 구체적으루 써주면 감사행"
"390",2516,"i랑 p만 일관되게 나오는데 어디가야할까",""
"391",2517,"할게없으니깐 추억이나 회상하러 다니고싶네","군붕이였을때 부대근처 역이 연신내였는데  "
"392",2518,"너넨 왜 속마음 얘기 안하게 됨?","난 그냥 이유없음말하고나면 왜 말했지 싶음"
"393",2519,"정은 많은것 같은데 아닌것 같기도 하고","사람들과 술자리나 노는거 좋아하는것 같으면서도아닌것 같기도 하고혼종"
"394",2520,"취미 생활이 수시로 바뀌는 게 나뿐인가","대체적으로 몸으로 하는건 좋아함피아노 기타볼링야구근데 마스터 한게 하나도 없음 헤헤"
"395",2522,"나만 대화하는게 어려운가 주제가 없으면 말하기가 ","껄끄러움ㅋㅋ; 어렵다해야하나 "
"396",2523,"귀찮겠지만 네개 답변 골라줘","말투랑 행동 웃기려면1.외향적인게 나을까 내향적인게 나을까?2.현실적이랑 미래지향적 두개중에는?3.감정적이랑 논리적인것 중에는?4.계획적이랑 즉흥적인것 중에는?"
"397",2524,"편하다","여기에만 오면 왤케 맘이 편해질까 다 비슷한 사람들만 있어서 그런가 ㅎㅎ다들 되게 순하다!"
"398",2526,"나도 잇프피지만 너네 정말 사랑스럽고 귀여워","이 나무늘보들아"
"399",2527,"진짜 존나 서운한데 내가 속 좁은거야?","가족들 항상 나만 빼고 어디 갈 때가 종종 있어방금도 알바 하고 왔는데 아무도 없어서 뭐지 싶었는데 할머니댁 갔대...(물론 차 타고 10분거리)서운하고 갑자기 눈물 나려하는데 내가 속이 좁은걸까"
"400",2528,"에고그램 테스트하니까 이렇게 나오네","그냥 피곤하게 살 운명인가봄 "
"401",2529,"이거 뭐라는거야",""
"402",2531,"어떤 여자 스타일 좋아함?","너넨 어떤 여자 스타일좋아함?난 사실 연락하는거 귀찮아서 카톡 너무 많이 안했으면 좋겠고 만나는것도 너무 자주 만나진 않았으면 좋겠으..."
"403",2532,"너네 ISFJ 어떻게 생각해?","너네들이 답글 쓰는거 진짜 귀찮아하는 잇프피인거 알고는 있는데 너네들이 보기에 잇프제들 어떻게 보이고 어떻게 생각해? 그냥 궁금해서 "
"404",2534,"에고그램 나도","사진"
"405",2536,"에고그램 해봄","문항이 이해안돼서 몇개 대충 넘겨짚어서 그런가 나 아닌거 같기도 하고... 매사에 소극적이진 않는데 "
"406",2537,"이모티콘 진짜 소확행이야","두세개만 더 사면 5만원 넘어ㅋㅋㅋㅋㅋㅋ"
"407",2538,"너네 롤해?","롤하면 진짜 욕 안할려고 해도 나와... 진짜 롤 하면서 욕안하고 겜하는 사람들 존경해 "
"408",2540,"유튜버들 욕먹는거 너넨 어떻게생각해","난 뒷광고?한 사람들 중에서 보던 유튜버는 양팡밖에없었는데 방금 해명영상이랑 댓글보고왔거든  "
"409",2541,"에고그램은 한 세 번정도 해봤는데","다 다르게 나오더라.그나마 공통점이 C는 한 번도 안나왔다는 거 정도고.오늘은 BABBB 나왔는데, 맨 처음에는... BAABB였던가? A 2개 B 3개 나왔었어."
"410",2542,"에고그램 나처럼 나온애 있냐?","딴 애들꺼 뒤져봐도 나만 유난히 싱거운거 같은데...? 내가 그렇게 노잼인가...."
"411",2543,"나도 에고그램 인증","연인,배우자에서  이런 배우자라면 허락하지 않는 쪽이 더 좋습니다에서 충격 "
"412",2546,"나도 에고그램 해봤는데 진짜 밍밍하다","그냥 맹물이네ㅜㅜ"
"413",2547,"나도 에고그램 해봤어","맞긴한데 그래도 개너무해 "
"414",2548,"에고그램 예전에 했었는데","ㅋㅋㅋㅋㅋ 다시 해보고 싶긴한데 설문하기 귀찮다(완전 ISFP "
"415",2549,"mbti 16개중에 착함이랑 가장 거리먼 유형은 주로 어떤게 많아?","1.ISTJ2.ISTP3.ENTP4.ESTP5.ESFP6.ENTJ7.ESTJ여기서 있는건 확실하지?"
"416",2551,"아 에고그램 ㅈㄴ마상 ㅋㅋㅋㅋㅋㅋㅋ","마지막 줄 넘 말넘심 아니냐 ㅋㅠ"
"417",2552,"날 시험에 들게 하지마","간신히 잡은 손 "
"418",2553,"원하는 MBTI유형 있어?","나는 잇프피도 정말 사랑스럽고 좋은 유형이라고 보는데 "
"419",2554,"ㄴㄷ 에고그램 해봄",""
"420",2555,"내 에고그램","ㄹㅇ 예전부터 자기주도학습같은거 못하고 남이 시키면했음 ㅋㅋㅋ 남눈치 겁나보고.. 항상 눈앞으로닥치면 할거하고 "
"421",2556,"내 에고그램 ㅠ","성격을 고치고 싶기는 한데 아무런 의욕도 없다.이런거 어떻게 고쳐야돼?하CBBCB"
"422",2557,"이짤에 공감함?","ㅋㅋㅋㅋ "
"423",2561,"Isfp특) 영혼없는 공감잘함","아 진짜? 대박 와 그건 좀 심했네 그치 맞아가 대화량 70퍼"
"424",2562,"자기도 모르게 잠들어서 깰때가","제일 우울하다특히 해저물기전에 "
"425",2565,"혹시 잇프피 중에 주변에서 귀엽다는 소리 많이 듣는 사람 있음??","잇프피가 좀 그런거 같은데"
"426",2567,"니들이 듣는 노래 추천 좀","엉"
"427",2568,"애들아 나 뇌진탕이다,,,","진짜 어이없어벽에 세게 박지도 않았고 쿵했는데 너무 아파서 병원 갔더니 뇌진탕이래엉엉 너네는 조심해계속 죽 먹다가 이제야 밥 한 끼 먹었다"
"428",2569,"에고그램 테스트해봄","isfp인데 잘맞냐 "
"429",2571,"나 술마신 잇프핀데","착한 척 그만하자 이바보들아 ㅠ"
"430",2572,"남 말 거를건 거르는 성격이야","걍 한 귀로 듣고 한 귀로 흘려버림근데 티는 안 냄맞장구는 계속 치는데 막상 머릿속으론 딴 생각하고 있어 ㄹㅇ"
"431",2573,"요즘 너무 답답하고 힘들다","천성이 게으르다기보단 겁이 많고 이런저런걱정이 많아서행동으러 옮기지 않아서 게으른걸로 보는게 맞다고 본다.나도 존나 이런저런거 하고 눈치안보고 살고 싶은데 행동하기전에 재고 따지고 리스크 생각하고 나온결과는항상 가만히 있는게 답. 안전제일이 답.이렇게 결과가 나와서 뭔가 행동이 이루어지는게 없음.항상 똑같은 일상의 반복. 텐션떨어지고 노잼이라는소리 많이듣고삼.<U+00A0><U+00A0>요즘 내가 내 모습대로 산다기보단타인의 비위에 맞춰살지만 또 그렇게 안정적이지도않는거 같음. 하 잇팁이 되면 나아질까"
"432",2574,"에고그램머냐이거","ㅈ같이나오네 ㅅㅂ꺼"
"433",2575,"유행따라 에고그램 나도 해봤는데","몇년전이랑 결과 똑같넹;; 전혀 성장한게 없었듭니다^^;;;나랑 같은거 나온 사람 엄서??"
"434",2576,"에고그램 알려준 친구들 고마워","어떻게 이렇게 정확히 내 성격과 사고를 꿰뚫어 보는지 감탄했네ㅋㅋ주변 사람들이 나를 호구로 보고나 무시하는 일은 그다지 없는데거기까지 도달하기 위해, 또 그 현상을 유지한다고 앞에서든 뒤에서든 노력함그렇다고 불평하지도 않고 오히려 상대방의 비위나 장단 맞추는 것도 선수임 장단도 그냥 맞춰주는 게 아니라 상대방이 자기가 마치 주연이 된 것 마냥, 돋보이도록 빛내주는 역할을 함사람들은 그런 나를 본업에도 충실하고, 또 고양감마저 느끼게 해주는 명품조연?으로 생각하는 듯함. 특히 군대에서 그런 성향이 강화됐음그래서 어딜 가든 인간관계는 걱정 없고 흔히 말하는 인싸 부류지만솔직히 심신적으로 많이 지쳐가끔씩 그런 나를 만만하게 보고 별 개소리를 짓거리는 사람들이 있는데 면전에서 화낼 수는 없으니까 그냥 웃어넘기는 편임물론 친한 사람들이 이 이야기를 들으면 '너조차 케어가 어려운데 원래 그런 사람은 답도 없다, 무시해버려라' 이래줌나도 그 순간은 고맙다고, 위로가 됐다고 진심으로 말하지만막상 모든 일이 끝나고 집에 와서 혼자 소리 없는 비명을 지르기도 하고, 분해서 발 동동 구르기도 하다 감정이 북받쳐 올라오면 눈물 한두 방울 나오기도 하고 그래그래서 그런 내가 그나마 힐링 할 수 있는 시간이 집에서 혼자 음악 들으면서 독서하고 영화 보고, 연기하고, 글도 쓰고, 노래하고 또 요리도 하고. 어떤 일이든 혼자 하는 일이 좋아아무리 친한 사람이라도 쉬는 날마저 사람을 만나긴 너무 지치더라고 그래서 사람들이 내 취미를 들으면 놀라고는 해 무슨 사교모임이나 술집 잘 가게 생겼다 하더라고솔직히 지나칠 정도로 조연을 자처하는 이 성향이 문제가 있다고 의심이 들지만 크게 신경은 쓰지 않았어어찌 됐든간에 이 성향으로 인해 남녀, 연령 떠나서 만인에게 호감을 얻었으니까물론 마음속에서는 끊임없이 의심의 소용돌이가 빈번히 솟구쳐 올라왔지'너는 과연 옳은 것일까?' '굳이 너만큼 하지 않아도 충분히 빛나는 사람들도 있지 않아?' 하면서안타깝게도 mbti 성향은 그런 것과 거리가 있어서 참고가 안됐지만요즘 올라오는 에고그램을 보고 일말의 가능성을 느끼고 하게 됐어그리고 결과는 보시다시피 걔네가 직접 내 성향이 병들어있다고 지적해 줘서 내 자아를 한층 깨우친 기분이야물론 고치긴 쉽지 않겠지. 원래 내 성향이 타인에겐 한없이 좋게 비치고, 나는 기뻐하는 상대를 보고 만족감을 느끼니까그렇지만 이제 조금은 스스로를 위해 살아가야겠어자기 객관화가 잘 되는 점도 잇프피의 특징이지? 이게 지금 충실하게 느껴지네에고그램을 알려줘서 고마워. 몰랐다면 나는 아직도 정착지 없이 방황하고 있었을 거야"
"435",2577,"iSFP가 INFJ여친이랑 사귀면서 느낀것들","두서없이 써서 좀 난잡한데 양해바람  "
"436",2579,"누가 mbti 물어보면","잇팁이라고답함<U+00A0>"
"437",2580,"여친한테 한소리들었어...","평소에도 사랑한다 보고싶다 옆에서 있어줘서 고맙다 표현은 잘해성격상 걱정거리나 힘든일있어도 혼자 담아두고 참아왔는데, 여친이 힘들일 있냐고 물어봐도 별거아니라고 신경쓰지말라고 내 기준으로는 괜한 걱정끼치지 싫어서<U+00A0>표현을 안했단 말이야 못한거라고 하는게 맞겠지 이런내가 여친이 항상 이성적으로 행동하는게 좋다고 하는데 너무 이성적이라 때로는 너무 무섭데....내 직업도 금융관련쪽이라 항상 이성적으로 일해야하는 업종에 내 성격까지 겹쳐지니 긍정적인 일에 있어서는 잘 표현하는데 부정적인 일에 있어서는 알고싶지도 않아하고나도 표현을 잘 안할려 하고여친이 울면서 자기 너무 힘들다고 자기 안좋아해서 말안해주나 정 떨어져서 얘기안해주나 마음 아팠다고 하더라여친은 ESFJ이기는 한데 자기는 아니라고 부정하더라....ㅋㅋ<U+00A0>여친 운동하다가 만났는데 먼저 번호도 물어봐주고 사귀자고는 내가 했지만 항상 맞춰주고 성격도 좋으니까 너무 고맙더라...ㅎㅎ우리 잇붕이들도 항상 생각하면서 혼자 앓지말구 좋은거든 나쁜거든 서로 공유하자...."
"438",2581,"ISFJ가 본 ISFP유형의 특징들(장문주의)","1. 갈등을 정말 싫어함 "
"439",2583,"급해 도와조 잇프피들앙","얘들아 너네 짝사랑 쌍방이면 상대가 리드해주길 바라는편이니?"
"440",2584,"에고그램 해봤는데 왜 이럼... ㅠ","어떻게 다 중간으로 나올 수가 있냐...ㅠ 단점도 없고 장점도 없대 ㅅㅂ상처ㅠ "
"441",2585,"isfp님들은 둘이 있을때 상대방이 뭐해주면 좋겠음?","이야기를 계속해서 사운드가 안비게 한다던지 "
"442",2586,"에고그램 개좆같이나오네 ㅁㅌㅊ?","mbti는 istp임 "
"443",2588,"나도 내가 착한지 모르겠어","주변에서 하도 착하다착하다 하니까 그냥 평생을 착한줄로만 알고 살아온거같음 "
"444",2589,"애들 두명 내친구 성격 mbti 주로 어떤유형이 많을까?","1번친구.21살인데 무조건 엄마 감시 받으면서 말 순종하는 친구2번친구.하는짓이랑 말투 너무 웃기고 특이한 또라이 같은 친구 제멋대로 살아가는 타입"
"445",2595,"성격이 바뀌긴 하는건가","옛날에는 엄청 소심하게 행동하고 본인의견을 남에게 말하거나 하는거에 많이 두려워 했었음.. 그래가지고 따돌림이나 무시받거나 그랬는데 어찌 크다보니 성격이 많이 당당해졌다고 해야하나 암튼 누가 뭐라하면 굴하지 않고 받아치고 옛날에 비해 약간 외향적인 사람으로 바뀌긴 하는듯..<U+00A0>"
"446",2598,"힘드네","회피성 성격장애 고치고싶다노력,실천 해야하는데 맨날 생각만하니 점점 일상생활이 힘드네어디로 사라지고싶다"
"447",2599,"인간 쓰레기 입갤","존나 너무해"
"448",2600,"에고그램 테스트 병약한 어린아이?","나왔는데 나온 붕이없어..?"
"449",2602,"에고그램 테스트 결과 나처럼 나온 사람 있어??","내 성격대로 나온 거 같긴 한데 너무 욕 밖에 없어서 좀 슬프네 "
"450",2603,"에고그램- 중용타입","중간"
"451",2604,"에고그램 테스트 결과",""
"452",2605,"잇프피주변에 사람이없으면 어떨거같음","난 학교폭력 당해서 트라우마가 좀 있어 "
"453",2606,"너네도 이거해봐","난 이거나옴 http://foodyland.co.kr/"
"454",2607,"동아리보다 소모임이 좋지 않아?","동아리는 목소리를 평소보다 많이 높여야 존재감이 생기는 느낌이고평소대로 있어도 나름 편히 얘기할수 있는 소모임이 내겐 더 맞는거 같아"
"455",2609,"나 너무 줏대없이 사는건가","자기주장형이 0이 나왔어 "
"456",2610,"Isfp 나개롤 에고그램 결과","에고그램 테스트 결과(BABBB)자상한 마음씨의 '자타공존' 추구 타입성격의리와 인정이 넘칠 뿐만 아니라 그 외의 성격에도 이렇다 할 나쁜 점은 보이지 않기 때문에 틀림없이 세간으로부터 좋은 평가를 받을 타입입니다. 어떤 환경, 어떤 입장에 있더라도 솔직하고 밝게 협조하기 때문에 이런 타입의 주위에는 사람들이 계속 모여듭니다. 그러니 이 부분까지는 정말 좋은 점 일색으로 아무런 흠도 잡을 일이 없습니다. 하지만 유감스럽게도 이 타입은 그 부분에서 발전이 멈추어 있습니다. 남을 깊이 배려하고 관용적인 성격이라 정말로 이상적이다'라는 부분에서 인생이 완결됩니다. '이런 사람이라면 무언가 훌륭한 일을 해낼 것 같다'라던가 '이 사람에게는 상당히 깊은 속이 있을 것 같다'는 생각은 전혀 들지 않습니다. '신은 공평하다'고 생각할 수 있는 일이지만 이 타입에게 있어서는 조금 아쉽습니다. 바램이 있다면 좀 더 목적을 지향하고 이성의 증강을 꾀하라는 것입니다.대인관계(상대방이 이 타입일 경우 어떻게 하연 좋을까?) 연인, 배우자 - 바라는 대로 이루어지는, 트집 잡을 일이 없는 상대입니다. 축복이라 생각하십시오. 거래처 고객 - 기브 앤 테이크(Give & Take)가 제대로 이루어지는 상대입니다. 그런 만큼 거래처로서는 앞으로도 중요하게 대해야할 것입니다. 상사 - 어느 정도 바람막이가 되어줄 상사입니다. 그러나 너무 응석을 부리지는 마십시오. 즐거움이 있으면 괴로움도 있는 법입니다. 동료, 부하직원 - 공사양면에서 마음을 놓아도 좋은 상대입니다.출처: https://egogramtest.kr잇프피같누?"
"457",2611,"(ISFP)귀차니즘 개또라이급..","속도 위반 딱지 날라왔는데 '아 몰라 싀바...'쌩까고 있었는데 오늘 차량압수 우편물보고 경찰서가서 호다닥 벌금내고옴.. "
"458",2612,"(ISFP)성인군자형 이해안됨","내가 싸움을 싫어하는 건 남들이 날 나쁜놈으로 볼까 눈치보여서 그런거고 실제로 내가 화를내도 정당한 상황이라면 깡패새끼여도 달려들어서 싸움 특히 1vs1상황이나 나 아는 사람 없는 곳에선 깡 죤나 쌤 무서운 거 없음 사람 죤나 가림 (좋은사람이다 생각들면 ㅈㄴ쑤그리고 잘해줌/이기적이고 ㅈ같은놈이면 사람취급안함) "
"459",2613,"(ISFP)걱정거리 죤나많은데 해결할려곤 안함","계획은 세우는데 아침되면 그 생각 리셋되고 하루 일과 외 아무고토 하기싫음 "
"460",2614,"(isfp)남자로써 매력없음","썸은 타는데 썸녀 애정 식는 거 실시간으로 보임 내가 생각해도 내가 매력없음 근데 조금 귀엽긴함 "
"461",2615,"영국드라마 셜록의 셜록의 mbti가 뭘까","이건 본사람만 댓글 달아줄수있겠지만 ㅠㅠ혹시 추리물 좋아한다면 추천해주고싶어.꼭 추리가 아니더라도 뒤로 갈수록 캐릭터간의 캐미라거나 홈즈자체의 캐릭터가 매력적인데여기선 왓슨도 원작보다 비중높고 결단력있게 나와서 좋아 ㅋㅋ글고 난 홈즈가 intj일거같음. 인티제에 대해 제대로 이해하는것도 아니지만 웬지 그럴거같어감정배제 말에배려부족 j스러운 행동력 분석능력 정보수집 얼마없는 주변인을 소중히여기는 부분들??"
"462",2616,"(ISFP) 이 말 보고 스트레스 많이 놓음","과거 후회 미래 불안 개쌉ㄹㅇ... "
"463",2617,"인간관계 손절 때리는 건 잇프피 종특임??","학교 다닐때든 학원 다닐때든  강제 단체생활에선 항상 친구가 많았는데  졸업하고 그 연결고리 없어지니 속세와 연끊고 친구 다 떨어트림  근데 요즘 자기전에  결혼할때나 기타 대외행사 때 부를 사람 없으면 어쩌지 ㅈㄴ고민하면서 스트레스 받음  물론 아침되면 리셋됨  "
"464",2619,"성인군자란 별명에 제발 과몰입좀 하지마라","다른유형도 그렇고 Mbti 사이트에 나온 닉네임이랑 설명은 그유형의 장점을 제일 잘살린 케이스, 완성형을 알기쉽게 설명해놓은거임나는 아닌데 ㅇㅈㄹ하면서 유형설명이 틀렸다 ㅇㅈㄹ좀 그만해라걍 니가 자아성장 자기계발 ㅎㅌㅊ라서 그런거임그런경우 딴데서 정리한 유형별 단점읽으면 딱나네 싶을거다 ex) 게으름 유리멘탈 회피성향"
"465",2621,"난 왜이렇게 자존감이 떨어져있는지 몰겠당","그리고 트라우마 같은 것도 없는데  "
"466",2622,"Isfp 관심이 생겨서","여기 개념글 다 읽어봤더니"
"467",2625,"얘들아 친구 어떻게 사귀는거야?","지금 나 친구 2명밖에 없거든?고등학교 졸업 이후로 사교성을 잃어버렸어코로나 핑계로 집에 박혀서 생활하는데지금처럼 사는게 편하기도 하고 한편으로는 이대로 살면 너무 재미없을거 같기도 하고 그래다른 사람들은 친구 잘사귀면서 돌아다니는데<U+00A0>나는 처음보는 사람한텐 어색해서 말도 잘 못걸고그렇다고 계속 이렇게 살수는 없고참 착잡한 밤이야.."
"468",2627,"게으르고 빈둥거리는 나 이지만","이런 isfp가 나는 좋다ㅋㅋ "
"469",2628,"나처럼 게으르고 귀차니즘 쩌는놈들이 "," 이렇게나 많았다니 뭔가 안심된다.. "
"470",2629,"너네는 멘탈 어때","난 유리멘탈 ^^; "
"471",2630,"인간관계에 그리 연연하지 않는 거 나만 그러는 게 아니었구나","친구 없음 1~2명모솔연락 귀찮음 오는 거만 받아줌 SNS 잘 안 함친구랑 연락 서로 꾸준히 하고 연애 잘 하고 놀러다니는 인싸들에게 로망이 있음가끔 외롭다고 생각함 주로 새벽에물론 아침에 자고 일어나면 싹 사라짐"
"472",2631,"잇프피 여자들아 남자다운 매력이 뭐라고 생각함?","자상함?리더쉽?든든함?아니면 다 떠나서 얼굴?"
"473",2632,"착한사람들 에니어 주로 몇유헝이 젤 많아?","?"
"474",2633,"엄마가 isfp 나는 infp","독립적이라 서로 터치안하고 취미나 취향 잘맞아서 진짜 잘지내는데 엄마가 본인 깊은 얘길 안해서 가끔 속을 모르겠고 기분따라서 똑같은 상황인데도 어쩔땐 웃으면서 받아주고 어쩔땐 욱할때 있어서 눈치보게 됨..."
